rating,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.572991013526917,0.016463311389089,0.016253910958767,0.263579815626144,0.130711928009987
3,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.436082422733307,0.108823075890541,0.080466605722904,0.350375771522522,0.024252090603113
3,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.453979909420013,0.099047273397446,0.090945601463318,0.289002120494843,0.067025095224381
3,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.136739268898964,0.382941126823425,0.076187409460545,0.368856132030487,0.035276059061289
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.403611719608307,0.1467414945364,0.083444721996784,0.294194400310516,0.072007678449154
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.383311331272125,0.076847642660141,0.158533796668053,0.352217555046082,0.029089679941535
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.388012617826462,0.106315791606903,0.045631062239409,0.231430932879448,0.22860960662365
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.113782614469528,0.344228029251099,0.051078662276268,0.35661518573761,0.134295478463173
3,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.567508578300476,0.127951383590698,0.093241281807423,0.200628563761711,0.010670243762434
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.755444407463074,0.010330201126635,0.012727692723274,0.217945456504822,0.003552264766768
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.50993812084198,0.04476160556078,0.038466952741146,0.352975428104401,0.053857944905758
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.301860958337784,0.17014217376709,0.055686734616757,0.400514930486679,0.071795165538788
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.696141600608826,0.026663783937693,0.028971694409847,0.237129345536232,0.011093577370048
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.276934385299683,0.156675443053246,0.042533554136753,0.327854931354523,0.196001678705215
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.32290905714035,0.020390778779984,0.396893322467804,0.226426318287849,0.033380560576916
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.139839813113213,0.053776577115059,0.033358838409186,0.349747359752655,0.423277378082275
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.233043417334557,0.246893182396889,0.066517367959023,0.35033568739891,0.103210344910622
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.192255362868309,0.534516334533691,0.066448248922825,0.163979172706604,0.04280087351799
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.335364252328873,0.064823992550373,0.07374806702137,0.276276022195816,0.249787703156471
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.351485759019852,0.134218633174896,0.049929723143578,0.39758574962616,0.066780097782612
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.723398387432098,0.043639976531267,0.05040704458952,0.152880519628525,0.029674034565687
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.063180550932884,0.313595712184906,0.018310694023967,0.213596612215042,0.391316473484039
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.097130112349987,0.403909355401993,0.023735459893942,0.091732606291771,0.383492469787598
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.089296825230122,0.775936961174011,0.053917180746794,0.062583558261395,0.018265413120389
3,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.502618968486786,0.122946783900261,0.034251675009728,0.17169301211834,0.168489530682564
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.250297486782074,0.063754335045815,0.403579473495483,0.280126243829727,0.002242479473352
3,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.337630689144134,0.306399762630463,0.045640841126442,0.23480612039566,0.075522631406784
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.500366449356079,0.048094112426043,0.060584396123886,0.336283534765244,0.054671533405781
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.404707074165344,0.072467789053917,0.015334334224463,0.158015355467796,0.349475473165512
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.289275288581848,0.156720384955406,0.12614706158638,0.385484218597412,0.042373090982437
3,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.835182666778564,0.017714576795697,0.007633394561708,0.129033461213112,0.010435827076435
3,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.505809247493744,0.114805787801743,0.089747443795204,0.207246512174606,0.082390986382961
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.577499151229858,0.010656864382327,0.02205902710557,0.357781827449799,0.032003127038479
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.266207635402679,0.131042718887329,0.224333450198174,0.297011256217957,0.081404969096184
3,NEU,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.515760958194733,0.086644634604454,0.09922631084919,0.279502213001251,0.018865898251534
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.400252819061279,0.172179326415062,0.043342918157578,0.377821207046509,0.006403721868992
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.074607007205486,0.557178795337677,0.213963568210602,0.100129842758179,0.054120812565088
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.041749000549317,0.04292767867446,0.0132324853912,0.443834006786346,0.458256900310516
3,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.508558213710785,0.136764451861382,0.092987336218357,0.236388266086578,0.025301752611995
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.544468581676483,0.092129155993462,0.070879101753235,0.248787820339203,0.043735288083553
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.302221894264221,0.016374019905925,0.074088171124458,0.591557562351227,0.015758361667395
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.33823636174202,0.239131063222885,0.076553881168366,0.250000774860382,0.096077881753445
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.127371236681938,0.423568308353424,0.057694464921951,0.32664966583252,0.064716331660748
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.598244547843933,0.087941884994507,0.039563532918692,0.250322282314301,0.023927755653858
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.397229850292206,0.122888095676899,0.058876514434815,0.337570607662201,0.083434939384461
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.295160531997681,0.08018009364605,0.050228904932737,0.260986417531967,0.313444048166275
3,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.244154572486877,0.408698797225952,0.027098704129458,0.17804217338562,0.142005756497383
3,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.200701743364334,0.161275923252106,0.203447133302689,0.306488156318665,0.128087013959885
3,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.642260551452637,0.031439166516066,0.036353804171085,0.262601763010025,0.027344711124897
3,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.190914779901504,0.49568521976471,0.045427940785885,0.170465558767319,0.097506523132324
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.574247300624847,0.198062151670456,0.060443677008152,0.073033161461353,0.094213709235191
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.121571615338326,0.165851920843124,0.010695528239012,0.229159861803055,0.472721099853516
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.269784092903137,0.120593778789043,0.052741773426533,0.284284830093384,0.27259549498558
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.449414670467377,0.142376869916916,0.058374650776386,0.318676710128784,0.031157083809376
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.414096653461456,0.098660983145237,0.031400177627802,0.329364538192749,0.126477658748627
3,N,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.532106399536133,0.104613356292248,0.059607699513435,0.21693067252636,0.086741857230663
3,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.532529294490814,0.054608665406704,0.076240673661232,0.323758900165558,0.012862494215369
3,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.198768749833107,0.274855226278305,0.066636964678764,0.375869810581207,0.083869233727455
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.129583045840263,0.424903512001038,0.090659484267235,0.306425303220749,0.048428632318974
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.28122490644455,0.053275480866432,0.397724986076355,0.248461216688156,0.019313361495733
3,N,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.784975647926331,0.038987226784229,0.025624103844166,0.138647526502609,0.011765490286052
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.095537208020687,0.63451099395752,0.055442333221436,0.149842888116837,0.064666494727135
3,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.531873464584351,0.075308158993721,0.033435594290495,0.310500741004944,0.048882037401199
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.252364546060562,0.369750380516052,0.049417283385992,0.276431977748871,0.052035816013813
3,P+,AGREEMENT,SUBJECTIVE,80,IRONIC,0.022578369826079,0.367909014225006,0.007153746206313,0.043877057731152,0.558481812477112
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.421745479106903,0.296181261539459,0.031947907060385,0.118096858263016,0.132028475403786
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.393801689147949,0.084225095808506,0.08252489566803,0.405843615531921,0.033604700118303
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.394850790500641,0.259231388568878,0.093377083539963,0.207174301147461,0.045366458594799
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.10537850856781,0.096763283014298,0.180490106344223,0.125385493040085,0.491982638835907
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.193176954984665,0.096941411495209,0.082032769918442,0.592151641845703,0.035697169601917
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.5682692527771,0.125351145863533,0.047327473759651,0.228282958269119,0.030769187957049
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.58554345369339,0.098920665681362,0.102101154625416,0.207027763128281,0.00640696240589
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.572572231292725,0.121860310435295,0.017168588936329,0.146777004003525,0.141621828079224
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.252627968788147,0.274692058563232,0.081980563700199,0.327641129493713,0.063058227300644
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.135293230414391,0.231218129396439,0.019540205597878,0.353793799877167,0.260154664516449
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.62748634815216,0.039311204105616,0.037015028297901,0.205926805734634,0.09026063233614
3,NEU,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.61300003528595,0.021612279117107,0.013872968964279,0.345044314861298,0.006470349617302
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.434286236763001,0.044859308749437,0.076225966215134,0.413396179676056,0.031232262030244
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.56117570400238,0.13750858604908,0.063462890684605,0.20819228887558,0.029660537838936
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.324422746896744,0.198080807924271,0.056158792227507,0.382468640804291,0.03886903822422
3,P,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.547503709793091,0.049709092825651,0.079055964946747,0.308420777320862,0.015310471877456
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.555381417274475,0.046710319817066,0.10308151692152,0.283397376537323,0.011429436504841
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.575846552848816,0.130900263786316,0.037166967988014,0.240087777376175,0.015998458489776
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.062250450253487,0.669973611831665,0.039691649377346,0.215554744005203,0.012529507279396
3,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.685588359832764,0.052608624100685,0.051121264696121,0.203222677111626,0.007459084969014
3,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.766883075237274,0.032024029642344,0.082530446350575,0.106531098484993,0.01203132327646
3,N+,AGREEMENT,OBJECTIVE,90,NONIRONIC,0.383118271827698,0.158371984958649,0.09610091149807,0.329630136489868,0.032778665423393
3,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.739070236682892,0.028060872107744,0.061774857342243,0.159577146172524,0.011516878381372
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.323391795158386,0.14269694685936,0.256595999002457,0.250410318374634,0.026904994621873
3,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.104350633919239,0.301162540912628,0.029322057962418,0.102356314659119,0.462808430194855
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.106881275773048,0.209186658263206,0.286210715770721,0.320331603288651,0.077389761805534
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.030802285298705,0.266698867082596,0.013433443382382,0.050379596650601,0.638685762882233
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.161508783698082,0.203781813383102,0.25126639008522,0.30007329583168,0.083369702100754
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.49711862206459,0.131298363208771,0.095226190984249,0.220662146806717,0.055694717913866
4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.788230299949646,0.051529567688704,0.015344618819654,0.130101934075356,0.014793587848544
4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.182296141982079,0.423143178224564,0.043990410864353,0.262373208999634,0.088197067379952
4,N,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.200261428952217,0.047517113387585,0.017089191824198,0.301716506481171,0.433415770530701
4,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.390086799860001,0.325498700141907,0.053564604371786,0.165755987167358,0.06509393453598
4,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.535440385341644,0.242474675178528,0.013344805687666,0.132098168134689,0.076641961932182
4,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.037801172584295,0.713592052459717,0.027500359341502,0.114518113434315,0.106588304042816
4,P,DISAGREEMENT,SUBJECTIVE,90,NONIRONIC,0.072247050702572,0.567434430122376,0.125699505209923,0.169936671853066,0.064682357013226
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.123736366629601,0.207061260938644,0.162067949771881,0.293757498264313,0.2133769094944
4,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.097367659211159,0.450056731700897,0.046876035630703,0.187791764736176,0.217907756567001
4,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.031266488134861,0.347027540206909,0.02592446282506,0.053514279425144,0.542267203330994
4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.567912399768829,0.147238463163376,0.046089306473732,0.212801367044449,0.025958459824324
4,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.196716368198395,0.188103288412094,0.095227941870689,0.508694589138031,0.011257822625339
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.490413397550583,0.129754841327667,0.039482314139605,0.136583119630814,0.203766390681267
4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.375703573226929,0.253463953733444,0.07499385625124,0.242655485868454,0.05318308621645
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.226154834032059,0.122063279151917,0.068636991083622,0.524697005748749,0.058447875082493
4,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.334591448307037,0.273253351449966,0.062071159482002,0.318917900323868,0.011166206561029
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.253622740507126,0.250134170055389,0.068803139030933,0.380511462688446,0.046928524971008
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.630996227264404,0.143673196434975,0.023341532796621,0.182306885719299,0.019682159647346
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.020368911325932,0.816312670707703,0.024445485323668,0.031261898577213,0.10761097073555
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.158032715320587,0.467212527990341,0.102988518774509,0.166504800319672,0.105261474847794
4,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.083347223699093,0.626210629940033,0.125008404254913,0.124411851167679,0.041021905839443
4,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.457207173109055,0.348474621772766,0.059011489152908,0.107412993907928,0.027893722057343
4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.074168272316456,0.683266460895538,0.040050238370895,0.08216056227684,0.120354488492012
4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.344718545675278,0.174695357680321,0.083741918206215,0.308224618434906,0.088619597256184
4,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.480487406253815,0.065457820892334,0.032786846160889,0.318263411521912,0.103004515171051
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.19358828663826,0.246170938014984,0.049864172935486,0.271550178527832,0.238826438784599
4,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.772570610046387,0.103897966444492,0.038462150841951,0.069971397519112,0.01509787235409
4,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.54619562625885,0.135059967637062,0.083741471171379,0.219221323728561,0.015781559050083
4,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.65983498096466,0.020303059369326,0.01851380802691,0.223143428564072,0.07820475101471
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.760229706764221,0.053963914513588,0.044147491455078,0.129123315215111,0.012535525485873
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.678053379058838,0.076097436249256,0.074282497167587,0.14850914478302,0.023057565093041
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.067819781601429,0.514759302139282,0.069756470620632,0.106104448437691,0.241560041904449
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.426521301269531,0.18303245306015,0.157552927732468,0.220208466053009,0.012684823945165
4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.34355029463768,0.172838851809502,0.05591244623065,0.290183395147324,0.137515008449554
4,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.840270042419434,0.042815677821636,0.030379816889763,0.074747279286385,0.011787209659815
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.68261182308197,0.067755453288555,0.040033422410488,0.19062751531601,0.018971806392074
4,P+,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.505131125450134,0.232698917388916,0.031404808163643,0.178549766540527,0.052215334028006
4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.31866317987442,0.236465469002724,0.082080006599426,0.225853353738785,0.136937975883484
4,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.121135085821152,0.532654702663422,0.051699981093407,0.165560379624367,0.128949850797653
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.333025515079498,0.063003085553646,0.037560917437077,0.53062117099762,0.035789344459772
4,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.552407741546631,0.17711178958416,0.060694321990013,0.188938289880753,0.020847810432315
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.485587060451508,0.079106599092484,0.032731741666794,0.376105755567551,0.026468835771084
4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.193807035684586,0.263185411691666,0.140052020549774,0.229925855994225,0.17302967607975
4,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.214165151119232,0.513439357280731,0.027385354042053,0.16644361615181,0.07856647670269
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.435647010803223,0.210367649793625,0.029909353703261,0.277223587036133,0.046852417290211
4,NEU,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.493219345808029,0.142092227935791,0.058844104409218,0.261763274669647,0.044081058353186
4,N,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.58042699098587,0.12433335930109,0.081207357347012,0.199828833341598,0.014203477650881
4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.438347041606903,0.118525207042694,0.059225913137198,0.243982553482056,0.139919266104698
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.303393721580505,0.156436815857887,0.059684075415135,0.309970617294311,0.170514732599258
4,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.294943183660507,0.087013728916645,0.092172876000404,0.479675650596619,0.046194586902857
4,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.423588067293167,0.051612056791782,0.02765835262835,0.380394995212555,0.11674652993679
4,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.426026046276093,0.067393563687801,0.077377751469612,0.327951073646545,0.101251535117626
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.250333219766617,0.437189519405365,0.070300549268723,0.208602577447891,0.033574126660824
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.057492345571518,0.595934867858887,0.031774431467056,0.143003925681114,0.171794384717941
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.178921982645988,0.217277631163597,0.047556921839714,0.231205120682716,0.325038343667984
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.678210973739624,0.050854578614235,0.12475223839283,0.128479078412056,0.017703153192997
4,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.168899536132813,0.482159435749054,0.019703840836883,0.165744751691818,0.163492411375046
4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.281389057636261,0.287026435136795,0.055628683418036,0.305873066186905,0.070082724094391
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.128145799040794,0.179756045341492,0.025504879653454,0.222653165459633,0.443940162658691
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.054903492331505,0.286098480224609,0.038017280399799,0.181500315666199,0.439480423927307
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.18824328482151,0.199255764484406,0.33524090051651,0.257461577653885,0.019798468798399
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.266465246677399,0.389265298843384,0.061729460954666,0.259455651044846,0.02308433689177
4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.206962198019028,0.452580511569977,0.07159298658371,0.249644339084625,0.019219985231757
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.646761536598206,0.086506225168705,0.031155489385128,0.184231102466583,0.051345743238926
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.517632186412811,0.154176220297813,0.048660468310118,0.246845036745071,0.032686080783606
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.372528433799744,0.199833199381828,0.079352580010891,0.225723057985306,0.122562721371651
4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.302461385726929,0.078333579003811,0.01851723715663,0.300618410110474,0.30006942152977
4,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.06705217063427,0.22004622220993,0.071857035160065,0.092551983892918,0.548492550849915
4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.276770949363708,0.211585178971291,0.03482611104846,0.369897603988647,0.106920123100281
4,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.398764997720718,0.159514501690865,0.066561050713062,0.26832127571106,0.106838151812553
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.568350672721863,0.184238135814667,0.035316739231348,0.188883066177368,0.023211410269141
4,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.612302958965302,0.120978742837906,0.0363664701581,0.19855272769928,0.031799115240574
4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.108811244368553,0.528185069561005,0.047632791101933,0.218763202428818,0.096607655286789
4,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.556381344795227,0.18916392326355,0.037975855171681,0.139839842915535,0.076639078557491
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.435780644416809,0.144565775990486,0.092454433441162,0.229155302047729,0.098043866455555
4,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.502554833889008,0.055721756070852,0.028291642665863,0.170040875673294,0.243390887975693
4,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.511236250400543,0.065179385244846,0.029604349285364,0.36730819940567,0.026671808212996
4,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.443213164806366,0.144764512777329,0.1353839635849,0.235931187868118,0.040707170963287
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.265456408262253,0.358041673898697,0.088747829198837,0.26877698302269,0.018977131694555
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.476832956075668,0.069088377058506,0.064528301358223,0.21766072511673,0.171889618039131
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.127225399017334,0.259921103715897,0.046762853860855,0.311482191085815,0.254608452320099
4,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.22338280081749,0.388158857822418,0.122714787721634,0.213276952505112,0.052466597408056
4,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.079891204833984,0.696201086044312,0.056641936302185,0.122033312916756,0.045232452452183
4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.040133755654097,0.750385940074921,0.060329869389534,0.083549708127976,0.065600737929344
4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.330990970134735,0.158417165279388,0.041616588830948,0.370793759822846,0.098181493580341
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0673588514328,0.465725183486939,0.05050103366375,0.197437167167664,0.218977779150009
4,P+,AGREEMENT,SUBJECTIVE,96,NONIRONIC,0.066429495811462,0.73643684387207,0.050539139658213,0.105877205729485,0.040717355906963
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.434419989585876,0.176722690463066,0.070338316261768,0.22810897231102,0.090410068631172
4,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.123420923948288,0.640123724937439,0.018564239144325,0.113569617271423,0.104321494698524
4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.078777253627777,0.271378666162491,0.067872814834118,0.48970752954483,0.092263713479042
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.725118637084961,0.066118590533733,0.011653941124678,0.121470585465431,0.075638309121132
4,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.576453030109406,0.150116696953774,0.044161956757307,0.154150456190109,0.07511780411005
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.060177337378264,0.486187905073166,0.108786083757877,0.138373613357544,0.206475108861923
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.226845040917397,0.327673465013504,0.042037785053253,0.159436926245689,0.244006752967834
4,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.151620149612427,0.393043875694275,0.028001554310322,0.389364182949066,0.03797023370862
4,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.417246818542481,0.142024531960487,0.102159775793552,0.265793353319168,0.072775520384312
4,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.276277482509613,0.124147675931454,0.152967780828476,0.433261871337891,0.013345194980502
